N,P,K,temperature,humidity,ph,rainfall,ec,label
106.0,46.0,20.0,23.43821725,78.63388824,6.2006719760000015,81.15072105,1.53,cotton
28.0,136.0,200.0,23.06204373,92.39544055,6.245858905,114.7399101,1.78,apple
24.0,38.0,22.0,24.47876451,58.51663927,8.202706015,34.96933295,1.75,mothbeans
72.0,45.0,35.0,25.42977518,82.94682591,5.758506323,195.3574542,1.28,rice
37.53146120547574,65.3634387969012,52.05849653091177,30.44405527600854,90.71122464478458,6.595182797443187,194.50986300236343,1.3122217787246073,papaya
82.0,22.0,45.0,26.22338015,85.34866045,6.512196212,54.60159289,0.74,watermelon
29.0,22.0,40.0,23.62600218,89.73266695,6.145104401,107.6836871,1.15,pomegranate
55.64714581746628,71.12359377568485,86.13840526050002,19.394202840698664,17.386540963895133,6.568427632598516,76.43485928270381,0.621133853622996,chickpea
106.0,49.0,24.0,23.03887865,76.47039772,6.983395572999999,90.64770699,0.45,cotton
99.0,36.0,20.0,20.57981887,65.34583901,6.671085817000001,78.34604471,1.83,maize
29.0,76.0,15.0,28.541723600000005,64.2020154,7.0256077060000015,69.68862306,1.61,blackgram
16.0,75.0,21.0,18.50692825,23.61670065,5.679224346,87.05132890000002,0.57,kidneybeans
69.0,55.0,38.0,22.70883798,82.63941394,5.70080568,271.3248604,0.21,rice
38.0,21.0,35.0,20.33691147,89.38003827,5.841367187,110.9653137,1.68,pomegranate
31.0,62.0,52.0,33.7960155,93.00754254,6.99104104,182.026807,0.95,papaya
39.0,60.0,21.0,34.89814946,63.59948557,6.97297656,64.72797143,0.78,blackgram
15.0,11.0,38.0,23.12808226,92.68328358,6.630646082999999,109.3930157,0.82,pomegranate
20.0,74.0,16.0,36.04353699,43.61444121,4.759490199,159.8938645,0.52,pigeonpeas
68.0,40.0,19.0,26.14384005,66.20569924,6.655426355,107.2361366,0.32,maize
76.0,48.0,18.0,19.29563411,69.63481219,5.77597783,83.21030571,0.27,maize
24.0,73.0,20.0,19.63736208,32.31528909,4.608695247,176.4134092,1.16,pigeonpeas
23.0,55.0,16.0,21.01142393,69.69141302,5.111488821,185.2039114,0.97,pigeonpeas
31.08981709857568,59.35824704977958,83.69873692442367,19.774271585203337,18.962438870704855,7.775687072977645,84.08735292634144,0.5390407794807838,chickpea
5.0,32.0,33.0,32.32362177,52.58967710000001,5.842763773,93.36718816,1.17,mango
86.0,15.0,47.0,24.04355803,84.18406764,6.423898762,53.78929956,1.8,watermelon
78.0,46.0,42.0,23.09499564,78.45959697,7.095413294,155.3851533,1.02,jute
23.0,23.0,27.0,34.72413192,51.4271781,5.161148592,97.31258083,0.53,mango
42.56866338747844,23.937438589309927,39.15159321680105,26.373284139405282,96.91218227171248,6.268719613568907,134.15356035259467,0.3217670463111598,coconut
116.0,25.0,50.0,29.26092798,92.92367701,6.088885814,28.70627683,1.75,muskmelon
31.0,8.0,7.0,34.51465139,93.63812684,7.163245982,103.5684926,1.99,orange
27.0,24.0,29.0,26.61423461,96.97300803,6.142010637,191.006688,0.18,coconut
21.0,17.0,15.0,23.98289638,91.5473145,7.455991072000001,118.4901697,1.77,orange
7.0,11.0,32.0,29.25902906,95.11294697,5.542169138999999,184.7624496,1.57,coconut
74.0,49.0,38.0,23.31410442,71.4509053,7.4880144039999985,164.49703730000004,0.76,jute
30.0,13.0,25.0,27.15116142,91.48889469,6.413184638,164.9182225,0.98,coconut
96.0,41.0,40.0,23.58419277,72.00460848,6.090060478,190.4242157,0.62,jute
24.0,80.0,22.0,16.71170642,19.17651433,5.635993966,96.77285817,1.26,kidneybeans
2.0,67.0,18.0,34.51934775,47.52980027,5.921666758,129.0064612,0.81,pigeonpeas
48.74912787512926,65.53549166373013,74.43984310712275,16.49229005550531,13.116695191347016,6.984791096969945,89.81848399707249,1.0091195858097235,chickpea
14.0,128.0,205.0,22.60800988,94.58900601,6.226289556,116.0396587,0.15,apple
2.0,78.0,23.0,21.31852148,66.43934593,7.320514721,45.42616802,0.37,lentil
61.0,41.0,44.0,24.36972377,82.11319791,6.537914957999999,159.92109340000005,1.14,jute
53.835531684650704,75.19777299455525,80.2881355467441,19.588923651629113,14.999816614036753,7.013304903040988,77.85680454210711,1.7256291888106634,chickpea
109.0,26.0,45.0,28.27973674,90.38971208,6.224535448999998,21.58992507,1.11,muskmelon
13.0,144.0,204.0,30.7280404,82.42614055,6.092241627000001,68.38135469,0.15,grapes
104.0,25.0,55.0,29.81196601,90.36881284,6.123802502,22.68766503,1.91,muskmelon
82.0,43.0,38.0,23.28617173,81.43321641,5.105588355,242.3170629,1.49,rice
118.0,18.0,52.0,28.04943594,90.83130708,6.562832807,20.76223014,1.5,muskmelon
24.139940853881193,25.248498022058055,1.0150482877096962,33.09471112331251,88.24446474923465,6.51371544066221,119.62009308461104,1.8073207310284303,orange
44.0,63.0,15.0,26.42333018,64.51136845,7.338929556,63.46546487,1.47,blackgram
80.0,18.0,31.0,24.02952505,58.84880599,7.303033217,134.6803969,0.68,coffee
95.0,52.0,36.0,26.22916897,83.83625819,5.543360237999999,286.5083725,1.24,rice
77.0,51.0,44.0,23.25583402,82.7015932,7.124333547000001,166.2160846,0.32,jute
29.0,122.0,196.0,41.94865736,81.15595212,5.638328481,73.06862952,0.77,grapes
29.0,25.0,35.0,28.3575072,91.64509299,5.542873799,160.73069909999995,1.35,coconut
36.0,27.0,26.0,26.58413917,95.78923137,6.25449571,171.6262299,1.11,coconut
31.0,136.0,197.0,31.11047251,83.34010951,5.653776057999999,71.43001582,1.29,grapes
92.0,44.0,16.0,18.87751445,65.76816093,6.082973754,94.76189431,1.64,maize
23.407282605980544,71.22573773902569,61.42956962458094,17.41562707851934,22.458008505312748,8.524054191022357,76.9190292087706,1.0539372045589932,chickpea
11.0,10.0,45.0,22.63045168,88.45577158,6.397995609,109.0357597,0.93,pomegranate
22.0,59.0,23.0,27.32220619,51.27868781,4.371745575,36.5037914,1.12,mothbeans
44.0,64.0,54.0,29.80744318,91.38048469,6.74274935,232.7046126,1.58,papaya
105.0,77.0,52.0,29.16226551,76.16151562,5.816622478999999,100.0075679,1.03,banana
31.0,20.0,30.0,32.17752026,54.01352682,6.207495815,91.88766069,1.52,mango
119.0,30.0,49.0,25.35794749,80.45846265,6.903020221,47.72078245,0.74,watermelon
40.0,45.0,18.0,30.43683729,55.20522037,5.261285926,30.92014047,0.39,mothbeans
23.0,57.0,19.0,32.83963757,67.99803573,7.251000789,73.40452716,0.75,blackgram
91.0,35.0,39.0,23.79391957,80.41817957,6.970859754,206.2611855,1.1,rice
108.0,89.0,53.0,29.12036889,80.18080728,5.908770059,112.3982055,0.71,banana
21.38331554151724,18.3169855761344,27.52071051851605,12.230696257583057,95.24853775266412,7.581927887681315,93.06071087545261,1.0952335985330621,orange
37.0,78.0,79.0,19.95264829,14.82633099,7.786366322,88.6810311,0.17,chickpea
34.0,56.0,17.0,33.4126864,35.42910045,4.548202098,139.6702541,0.77,pigeonpeas
112.0,28.0,54.0,24.86094646,85.05318563,6.738030547,55.29563514,1.35,watermelon
86.0,18.0,45.0,28.96586565,90.71832938,6.566759102000001,22.25838137,1.55,muskmelon
9.0,35.0,20.0,27.41503453,80.98004661,6.91380932,40.53173216,0.64,mungbean
92.0,35.0,40.0,22.17931888,80.33127223,6.3573893660000005,200.0882787,0.42,rice
91.0,7.0,53.0,25.13735887,89.28272716,6.457216535,43.52897517,0.98,watermelon
52.0,71.0,16.0,27.74274761,68.53997144,7.0758864720000005,71.78615328,0.23,blackgram
29.0,21.0,45.0,23.40981539,93.13277,6.749260456,105.2240743,1.36,pomegranate
101.0,58.0,18.0,25.66891439,81.38103349,6.652143699,78.59595817,0.11,cotton
27.0,62.0,77.0,18.19737048,14.71070537,6.576415562,70.18185181,1.45,chickpea
111.0,50.0,15.0,25.16820129,80.30351815,7.884550475,84.62419032,0.92,cotton
39.0,37.0,25.0,33.33024826,45.61143594,6.953246506,98.28583013,0.41,mango
21.0,63.0,17.0,15.77370214,19.2303162,5.979973965,108.3441414,1.15,kidneybeans
22.0,55.0,24.0,28.56800579,57.30636014,8.66077954,64.53027638,1.44,mothbeans
114.0,21.0,55.0,25.4438391,87.93923120000002,6.472756256,57.51549686,0.59,watermelon
100.0,74.0,52.0,25.43480512,81.53977797,5.837258235,96.47800391,1.27,banana
113.0,38.0,20.0,22.10718988,78.58320116,6.364729934,74.94136567,1.35,cotton
27.0,64.0,15.0,20.16080524,24.84207559,5.514927264,138.2362122,1.0,kidneybeans
74.0,58.0,18.0,20.03728219,56.35606753,6.727303282,109.024141,1.06,maize
53.17916177520424,52.11790359058843,58.93850010949483,38.516673332645844,85.80396758848057,6.870916665849564,99.96937678551717,0.7568195995405109,papaya
63.0,47.0,35.0,26.98582182,89.05587886,7.432768147000001,193.8778713,1.09,jute
18.0,17.0,31.0,31.74592134,45.16127859,5.667507706,93.75441586,1.54,mango
27.0,61.0,15.0,25.2653291,67.10004577,6.958054839,48.33941188,1.05,lentil
3.0,27.0,44.0,24.56811204,92.03009222,6.591302797000001,110.9633894,1.47,pomegranate
98.0,79.0,50.0,25.34119774,84.47321314,6.435917308,91.06493353,0.18,banana
95.0,38.0,22.0,19.84939404,61.24500053,5.730617109,100.7689246,0.56,maize
6.0,13.0,29.0,27.31155708,99.96906006,5.832608027999999,201.8258633,1.97,coconut
39.0,64.0,52.0,28.91842453,94.63676767,6.678695788,63.68794608,0.36,papaya
108.0,92.0,53.0,27.40053601,82.96221306,6.276800323,104.9378,1.76,banana
74.0,46.0,45.0,25.75734909,88.36668522,6.025028997000001,189.4263485,0.22,jute
101.0,33.0,33.0,26.97251562,62.0183627,6.908671378999999,142.8610793,1.56,coffee
70.0,38.0,35.0,24.39736241,79.26861738,7.014063944,164.2697011,0.88,jute
35.78229057494473,72.35932608750814,49.69031042740616,28.036871808787936,100.0,6.669345815235897,51.813090437079275,1.1483336536562676,papaya
23.762173949112253,5.654611601335855,19.79362533825993,29.70173178162381,95.64604223738912,5.7172531079265125,226.1858548164072,1.5058314852747345,coconut
36.0,125.0,196.0,37.46566825,80.65968681,6.15526103,66.83872293,0.71,grapes
35.0,68.0,45.0,42.93605359,90.09448142,6.612429546,234.8466111,0.58,papaya
14.247557496567548,12.71800168814006,24.563146699286627,26.36959362870838,100.0,6.051055613963504,200.45785742908006,2.0,coconut
116.0,40.0,33.0,24.91370487,54.15319242,7.042089492000001,129.5481144,0.53,coffee
39.0,24.0,14.0,30.55472573,90.90343769,7.189259647,106.0711985,0.54,orange
108.0,38.0,24.0,23.41022496,76.43836957,7.442217061,78.82199603,0.38,cotton
0.0,69.0,21.0,25.86928193,61.88321072,7.072923306,36.68284038,0.4,lentil
55.57427220673117,50.01699085144766,40.51680940989379,25.343343817164424,91.13344080594887,7.149044336261116,241.05780185411163,1.2813123094058725,papaya
5.0,24.0,40.0,24.692258,93.87030088,6.297907578999999,104.6735454,0.32,pomegranate
11.289433102835856,2.317942482598106,13.68136137588162,19.617553160056296,89.13653453663626,7.756830091568974,109.58184051113008,2.0,orange
0.0,65.0,15.0,23.46168338,23.22197648,5.645435626,95.84253438,1.31,kidneybeans
109.0,23.0,25.0,25.11711046,68.48030408,7.00733163,194.8773479,1.07,coffee
35.11584611711868,20.715504285668533,16.605111107927403,9.915776995854792,89.53136375797774,7.27215671721849,106.40445093612328,0.9023654377584076,orange
129.0,60.0,22.0,24.58453146,79.12404171,5.947448589,71.94608134,0.38,cotton
32.0,68.0,19.0,24.62835037,18.18325169,5.514234138,149.7441028,1.63,kidneybeans
0.0,13.224333618032539,35.43213735676929,29.415035808567726,89.85262719003255,5.496924369624613,120.53197844066597,1.1554598249238057,coconut
50.41011604768174,61.98033793938114,56.52592879731784,36.310430045506614,96.24478017824336,6.523156637836243,156.7805975519805,0.835346873139944,papaya
57.0,68.0,81.0,17.17012591,17.30457712,8.081095263,72.78624223,0.8,chickpea
8.0,7.0,10.0,28.2620488,91.98317355,6.929216014,105.2132259,1.17,orange
4.0,19.0,42.0,23.83185873,87.84034604,6.306605528,111.2232716,0.13,pomegranate
102.69532038667354,35.572978482132136,32.5324805773202,25.071632892819327,83.23375903082379,6.722895643618599,93.11214641701399,1.4381043645724183,cotton
28.0,80.0,17.0,19.62207826,18.67170854,5.809419584,144.1567454,0.15,kidneybeans
95.0,16.0,46.0,27.076726500000003,90.14362622,6.74669542,24.4514648,1.35,muskmelon
26.06043688170996,7.69940661225538,4.907276217897042,32.622092868551164,91.81852294629266,8.027541120233762,112.71294538693823,1.5026790928144471,orange
17.0,16.0,14.0,16.39624284,92.18151927,6.625538653,102.944161,1.15,orange
106.0,14.0,45.0,24.47018505,84.16390229,6.417011754,57.26773002,0.53,watermelon
14.0,25.0,40.0,20.07386547,90.97819712,6.407872061,103.7084055,1.18,pomegranate
95.0,21.0,47.0,27.93114233,93.56161439,6.431970877,20.66127836,0.16,muskmelon
40.0,58.0,15.0,29.46416042,87.60890009,6.978400282000001,43.15411472,0.78,mungbean
26.0,18.0,42.0,19.72620525,89.64934166,6.910374919,108.22872759999998,0.62,pomegranate
37.0,56.0,25.0,22.05592283,19.60379304,5.774755143999999,126.7265372,0.29,kidneybeans
38.0,38.0,18.0,26.31051759,61.18749126,6.294130312999999,35.73403813,0.85,mothbeans
114.0,79.0,51.0,26.21009246,82.34429458,6.313197204,112.0700033,1.89,banana
9.0,60.0,21.0,29.94413861,67.31323084,7.52178027,40.37113729,1.12,lentil
32.0,13.0,42.0,23.50128217,92.97527546,5.786058032000001,106.61905,0.3,pomegranate
89.0,25.0,34.0,23.07895447,63.65861483,7.184801627000001,129.8765443,1.82,coffee
10.0,140.0,197.0,22.16939473,90.27185592,6.229498836,124.4683112,1.8,apple
135.08213380420142,45.64770735897755,21.617102279766048,23.12092858967536,85.21535490824712,6.897701401645116,83.94554062178133,0.1,cotton
0.0,29.0,32.0,28.05912437,98.3670985,5.868255858,171.65163959999995,0.98,coconut
27.0,80.0,24.0,28.42062847,61.77336343,7.815210661,49.02366803,1.85,lentil
100.0,17.0,48.0,29.72791119,94.29753295,6.367800632000001,26.52364146,0.96,muskmelon
29.0,67.0,21.0,29.79181107,63.38789228,6.621323612,63.02169909,1.47,blackgram
105.0,14.0,50.0,26.2148837,87.68839820000002,6.419052193,59.65590798,0.57,watermelon
18.0,5.0,11.0,20.87947369,90.93756231,6.251586885,102.4550786,0.6,orange
31.04247904949613,9.711405814566145,30.972445356531605,28.1739829294266,96.93804093560429,5.457065618229216,174.52941697527646,0.4957482347084746,coconut
101.0,75.0,50.0,26.59386409,81.40740301,6.242528277999999,109.9825551,1.88,banana
134.0,56.0,18.0,23.80834611,83.91902605,6.691268104,70.97358303,1.89,cotton
106.0,85.0,53.0,27.1994597,78.80860679999998,5.91505509,99.72430835,0.17,banana
114.0,27.0,48.0,27.82054812,93.03555162,6.528404377999999,26.32405487,0.42,muskmelon
31.0,29.0,35.0,27.1872282,92.19906776,6.137102505,141.3220576,1.35,coconut
99.0,40.0,32.0,24.18471151,69.94807345,7.0455430560000005,163.27087319999995,1.3,coffee
107.0,45.0,25.0,23.0865933,83.55546146,7.2277455160000015,71.84080724,0.68,cotton
94.0,39.0,18.0,23.89114571,57.48775781,5.893093135,102.8301942,1.65,maize
40.0,61.0,22.0,20.94981756,65.8108757,7.002216044,44.23913012,0.55,lentil
86.0,31.0,35.0,27.01207284,60.76645256,6.485761419,191.4508931,1.47,coffee
84.0,7.0,51.0,26.81530456,87.65694462,6.399669044,55.74073582,0.8,watermelon
108.0,89.0,53.0,29.55054817,78.06762846,5.808497603999999,99.34482238,1.71,banana
22.0,71.0,17.0,18.15300153,19.38602098,5.509295379,107.6907964,1.32,kidneybeans
86.0,76.0,54.0,29.3159075,80.11585705,5.926824754,90.10978128,1.49,banana
83.0,15.0,49.0,28.92705913,91.39356832,6.438008152999999,23.20076686,0.11,muskmelon
6.0,47.0,18.0,29.16174608,80.28038146,6.715276662999999,40.16545979,0.42,mungbean
6.0,72.0,15.0,22.99451999,66.70897237,7.670178119,54.49044154,0.76,lentil
4.0,13.0,6.0,15.63211033,94.25966183,7.5611432239999985,101.4705704,0.98,orange
20.0,27.0,41.0,20.51343484,92.51675903,5.700088663,110.5764023,1.48,pomegranate
9.0,141.0,202.0,21.01245395,81.17931863,6.119495295,66.38448261,0.16,grapes
109.35585568454155,51.351094699128254,6.9928855408583654,26.60330466057847,80.78207709701287,7.976887978769134,84.96426862997585,1.150104425727949,cotton
99.0,56.0,17.0,24.10859207,73.13112261,6.234330356,71.07562236,1.93,maize
39.0,71.0,84.0,20.28155898,16.39535215,8.140825437,82.52339655,1.52,chickpea
112.43753917668649,31.551663090499012,10.130888517895968,24.218838029463818,73.51730249348861,7.294897087410029,70.03785773466802,1.3587017079226422,cotton
67.0,43.0,38.0,25.21622704,70.88259632,7.299304715,195.8645552,1.11,jute
37.559783797180025,74.19154375582946,58.159118571991954,40.40239372685009,94.74539678755286,6.713190390430034,238.47151981209274,0.1551822233815448,papaya
18.0,19.0,29.0,27.59376845,92.48519606,6.206077742000001,162.8432736,1.65,coconut
33.0,143.0,204.0,21.1316077,91.95769858,5.814434775,122.5391946,0.54,apple
67.0,59.0,41.0,21.94766735,80.97384195,6.012632591,213.3560921,0.66,rice
57.0,67.0,25.0,32.34744009,66.61452812,7.551364319,64.55882254,1.23,blackgram
22.0,17.0,26.0,28.69818144,47.71875722,4.754435025,99.642454,1.77,mango
7.835615358250484,7.722596894052423,30.270279545770816,28.004363815148633,97.10802814144658,5.683948289074443,160.48380526646235,1.276177408704305,coconut
16.0,65.0,16.0,18.13027797,62.45851612,6.078724107,50.6128521,0.61,lentil
31.420709887580614,60.55964368059024,90.54298421580134,18.385809145328306,17.547584730532925,8.729157721044462,73.72230686396863,0.616558373374847,chickpea
91.0,53.0,40.0,26.52723513,81.41753846,5.386167788,264.6148697,0.14,rice
28.0,27.0,32.0,28.94099669,93.00109012,5.764615485,191.7723087,1.27,coconut
5.680742415684195,12.356190178492227,36.970340391171916,30.183666196315293,94.42543900919375,6.4397369396747,145.93056045982433,1.2189700037834221,coconut
28.0,10.0,30.0,29.8690834,91.14723422,6.305740522000001,192.7678575,1.89,coconut
95.0,12.0,51.0,25.76484262,84.17269959999999,6.681606702000001,44.22066914,1.32,watermelon
22.0,55.0,20.0,33.95309131,69.96100028,7.423530351,61.16350463,0.36,blackgram
13.0,57.0,25.0,28.30041493,86.20681554,6.86308576,50.47333854,0.98,mungbean
116.0,28.0,34.0,23.44372334,60.39523266,6.42321105,122.2103248,1.61,coffee
33.0,138.0,198.0,22.29423493,90.69033986,6.222390797999999,122.7418744,0.34,apple
87.0,54.0,20.0,25.61707368,63.4711755,6.576418207000001,108.8303762,1.07,maize
14.0,69.0,19.0,20.95628486,63.68128841,7.239455147,52.39881209,1.93,lentil
37.0,64.0,22.0,17.48189735,18.8251973,5.954665349,121.9401369,0.63,kidneybeans
17.0,11.0,32.0,28.74013335,93.39676499,5.620733794,156.76508230000005,0.93,coconut
29.0,138.0,197.0,22.19055385,92.43764169,5.830892252000001,121.6622761,0.28,apple
28.0,145.0,202.0,19.2077707,82.90428409999998,6.484323189,66.83113717,0.72,grapes
19.311881667882133,28.030566933797918,48.544272432690306,28.434862390242518,94.0618947801375,6.269578367193836,153.96552585118758,1.8180414298518737,coconut
94.0,50.0,37.0,25.66585205,80.66385045,6.94801983,209.5869708,0.45,rice
5.0,21.0,38.0,22.43377991,90.3396556,6.107054807999999,112.459697,1.81,pomegranate
28.0,72.0,84.0,18.72963144,19.18197264,6.481783042999999,71.58010169,0.55,chickpea
40.0,22.0,29.0,27.55821802,99.98187601,5.735364307,174.62564809999995,1.98,coconut
64.0,53.0,38.0,26.24347471,78.51063754,6.855362875,183.4065252,1.57,jute
12.0,27.0,26.0,29.09382275,45.5661059,5.32307197,96.23520043,1.3,mango
27.0,8.0,30.0,26.44600063,98.29937782,6.008386282999999,221.2258168,1.15,coconut
58.0,46.0,45.0,42.39413392,90.79028064,6.576261427,88.46607497,0.92,papaya
1.0,67.0,21.0,27.52135365,60.53657684,6.551577598,48.06491307,0.86,lentil
31.0,35.0,23.0,30.30260453,47.18283631,7.707595055,68.04039813,0.82,mothbeans
15.0,133.0,199.0,23.99686172,91.61001707,5.8247786360000005,117.6102915,1.02,apple
33.0,47.0,17.0,24.86803974,48.27531965,8.621514073,63.9187654,0.43,mothbeans
90.0,57.0,24.0,18.92851916,72.80086137,6.158860284,82.34162918,0.76,maize
16.0,130.0,201.0,29.12033769,82.79092939,5.682395429,68.8503047,1.97,grapes
53.0,65.0,76.0,20.19137759,16.41998269,8.719960893,77.33795356,0.64,chickpea
21.0,6.0,41.0,24.88244467,89.39686219,7.086947687,107.1951707,1.24,pomegranate
35.343408402445164,24.91210617637732,26.156905878777525,27.510592429587476,91.97307949294405,5.739461026194487,221.04830100511884,1.1454791781121982,coconut
117.0,43.0,25.0,24.68854799,78.51206972,7.839849298,69.31153566,1.04,cotton
43.33826769624577,9.673036222177593,19.410869481839054,24.20107615972588,100.0,6.37671665918423,191.9117995028506,1.3694616991531496,coconut
4.0,20.0,25.0,28.93270187,47.94053996,5.664587011,99.9834242,1.79,mango
56.0,57.0,48.0,31.56213762,93.0484859,6.506120752,63.62250788,0.97,papaya
9.0,60.0,23.0,31.96987867,57.17377029,6.2760043360000015,64.25520357,1.57,mothbeans
84.0,44.0,21.0,21.869274,61.91044947,5.850439831,107.2681929,1.38,maize
16.0,70.0,20.0,24.80467592,40.1242747,5.6093956,121.5639121,1.53,pigeonpeas
22.0,23.0,44.0,20.13037175,89.31505137,6.1438746910000015,107.3416913,1.8,pomegranate
47.717440405025144,75.04679477342181,79.38188031653421,18.886955582033547,19.754360495100748,7.403009846528688,56.62011728900656,1.5891328307184922,chickpea
0.0,70.0,21.0,36.30049702,56.03021253,4.672437054,101.6073988,1.15,pigeonpeas
0.0,34.08920188320467,42.40636277602924,27.227519560251135,99.36760800650325,6.351674793078586,214.92182908344589,0.5142603839399931,coconut
111.0,39.0,22.0,22.60361557,80.35090459999998,6.135025006,88.57395505,0.62,cotton
34.0,140.0,198.0,21.70416965,93.44006288,5.751707342,115.1781396,0.29,apple
120.0,25.0,50.0,28.05457761,94.81637388,6.327210469,21.84869328,1.5,muskmelon
39.0,36.0,22.0,29.34317422,60.50320928,9.072011412,34.03335472,1.17,mothbeans
22.0,123.0,205.0,32.44577836,83.88504863,5.896343436,68.73932528,0.14,grapes
20.0,73.0,22.0,16.03768615,22.33195853,5.976312537999999,130.3900798,1.98,kidneybeans
15.0,45.0,23.0,24.20422636,61.43378674,7.224193642,46.0203959,1.04,mothbeans
23.66597029186507,75.92662363126928,89.22542931340107,17.457440970947786,13.98801850494024,7.711909947717633,70.33827321557095,0.3119773946416729,chickpea
57.0,64.0,55.0,26.68386496,92.9585411,6.583760498999999,62.50689682,1.08,papaya
31.874677915942616,71.34683059291457,85.57741368602278,20.95978624721008,16.349104502555384,5.980222463784601,79.12485133885117,0.27336623295698115,chickpea
4.0,80.0,16.0,29.19585548,68.01965728,7.441976825,44.93261911,1.63,lentil
0.0,21.569959204839662,17.271704739240075,23.860925578810672,92.32141597117423,5.2597231511636515,180.36204391165634,1.4093070791740467,coconut
90.0,92.0,55.0,27.00932084,80.18546798,6.13465588,97.32531705,1.42,banana
8.0,127.0,196.0,27.02766138,83.17093908,5.833302165,70.95666003,1.85,grapes
100.78451765364885,56.12492048907053,25.16647280074995,25.9329696015283,75.55761717060139,7.112644723567924,82.36858695945986,0.4724996845644118,cotton
14.0,41.0,17.0,29.12939524,88.48312598,7.085982325,36.45012824,0.29,mungbean
50.749492757544914,55.51411839365448,74.66191521449511,24.86246485300935,93.32556523931717,6.775405889751837,150.0967121360757,0.8528214384401553,papaya
74.0,48.0,17.0,21.63162756,60.27766379,6.430616465,69.21803098,1.04,maize
101.58104577801872,37.51360968790484,17.429526322951205,21.107393913349146,79.8545291523688,6.769847577555005,57.96572866490657,0.7759516264524677,cotton
126.0,37.0,21.0,25.84997269,84.16855231,6.61448588,77.03421249,0.93,cotton
9.0,76.0,25.0,28.88302142,50.12323801,5.70951224,179.2155874,1.6,pigeonpeas
38.0,62.0,25.0,32.7477393,67.77954584,7.453975408,63.37784443,1.85,blackgram
82.0,35.0,35.0,25.49386782,86.97061481,7.299076163,176.5268267,0.73,jute
34.0,60.0,25.0,29.78416743,85.16906976,6.79385576,40.77872823,1.85,mungbean
81.0,18.0,50.0,26.80750629,88.22874955,6.429788072999999,58.79889057,0.26,watermelon
57.0,56.0,78.0,17.34150229,18.75626255,8.861479668,67.9545435,1.09,chickpea
40.0,59.0,23.0,36.89163721,62.73178224,5.269084669,163.7266551,1.81,pigeonpeas
81.0,53.0,42.0,23.67575393,81.03569343,5.17782304,233.7034975,1.79,rice
120.0,40.0,33.0,24.23850608,54.30329632,6.73410539,115.1564012,1.49,coffee
36.44292701883585,28.94365521128035,10.612221707827414,31.138973611480974,92.95043159505025,6.297325367584899,117.30115733334877,0.5010616382883174,orange
63.0,43.0,19.0,18.51816776,55.53128131,6.641906353,90.988051,0.52,maize
69.0,60.0,54.0,36.32268069,93.06134398,6.98992719,141.1736926,0.21,papaya
45.0,47.0,55.0,38.4191628,91.14220381,6.751452932,119.2653877,0.69,papaya
38.69593686067723,54.18707367953031,54.51550598251591,34.52543303448206,87.94012742124806,6.642896348170715,113.29359621212619,2.0,papaya
101.0,25.0,52.0,29.09910406,94.22237826,6.750145572,22.52497327,0.17,muskmelon
113.0,15.0,29.0,27.09617155,63.55324262,6.779230041,190.2440566,1.66,coffee
109.48043165854698,61.58788466294141,17.09379871743924,23.495909138899638,74.271233681745,7.4513446431546715,93.25165388006889,0.1756289503277093,cotton
22.0,18.0,31.0,30.764551500000003,47.93791463,5.956027059,90.38503469,0.67,mango
20.0,60.0,25.0,27.3254209,69.09047809,6.726469087999999,61.19250859,1.19,blackgram
104.0,17.0,46.0,25.7131428,80.22972777,6.190015912000001,43.08961827,0.96,watermelon
125.0,39.0,21.0,25.03149561,82.21276599,7.954629324,95.0191318,1.61,cotton
34.0,76.0,80.0,20.65691793,15.84572566,7.985417393,65.23811143,0.66,chickpea
122.0,48.0,16.0,24.65425757,75.6350708,6.307585854,61.82980133,0.25,cotton
87.0,28.0,35.0,26.5602777,57.1621814,6.759211911,152.0616227,1.28,coffee
90.0,14.0,52.0,24.84740848,89.20454622,6.391858432,59.67927244,1.72,watermelon
17.22387736196117,13.678458089447798,9.246509139229369,17.810746214862874,85.67497386697337,6.529499719753816,113.14329656302041,1.1712508496221523,orange
11.0,18.0,42.0,21.57936934,94.88267728,5.938528744,102.8593382,1.9,pomegranate
50.0,46.0,52.0,31.18298415,90.21646909,6.734005647999999,54.01872359,1.92,papaya
103.0,17.0,51.0,25.11189154,80.02621335,6.209888345,44.20656987,0.21,watermelon
109.54301291002831,47.46830603063385,28.12552777160745,21.819659849495242,79.97443993535245,6.369417972883375,76.88104664040519,1.4538125155177855,cotton
66.0,47.0,36.0,24.85441411,74.44070479999998,6.57256106,175.572958,1.72,jute
35.0,55.0,22.0,30.88883074,52.62696801,8.634929739,55.51932414,0.34,mothbeans
44.0,60.0,55.0,34.2804607,90.55561637,6.825371185,98.54047745,1.78,papaya
21.00664934843629,28.095319496838133,15.587197073883225,30.52163100030208,93.71337784377721,6.7720310240272985,98.70815995006568,1.7874497952736272,orange
5.0,74.0,21.0,16.24469193,21.35793891,5.591704013999999,66.97053257,0.71,kidneybeans
9.0,77.0,17.0,20.12373284,24.45202552,5.783425416,106.158201,0.32,kidneybeans
100.0,40.0,20.0,22.45145981,76.25674874,7.432043735,86.84998693,0.52,cotton
0.4693588980146335,0.0,41.232025591551704,26.67680360720468,96.61428819760661,6.009633707632614,165.03261730783674,0.7790565244006323,coconut
